Mês,Dia,mean,max,Ano
Jul.,10,0.016666666666666666,0.2,2020
Jul.,11,0.0,0.0,2020
Jul.,12,0.0,0.0,2020
Jul.,13,0.0,0.0,2020
Jul.,14,0.0,0.0,2020
Jul.,15,0.0,0.0,2020
Jul.,16,0.0,0.0,2020
Jul.,17,0.5833333333333334,3.6,2020
Jul.,18,0.0,0.0,2020
Jul.,19,0.0,0.0,2020
Jul.,20,0.0,0.0,2020
Jul.,21,6.941666666666667,35.2,2020
Jul.,22,0.0,0.0,2020
Jul.,23,0.0,0.0,2020
Jul.,24,0.0,0.0,2020
Jul.,25,0.0,0.0,2020
Jul.,26,0.0,0.0,2020
Jul.,27,0.0,0.0,2020
Jul.,28,0.0,0.0,2020
Jul.,29,0.0,0.0,2020
Jul.,30,0.0,0.0,2020
Jul.,31,0.0,0.0,2020
Ago.,1,0.0,0.0,2020
Ago.,2,0.0,0.0,2020
Ago.,3,0.0,0.0,2020
Ago.,4,0.0,0.0,2020
Ago.,5,0.0,0.0,2020
Ago.,6,0.0,0.0,2020
Ago.,7,0.0,0.0,2020
Ago.,8,0.0,0.0,2020
Ago.,9,0.0,0.0,2020
Ago.,10,0.0,0.0,2020
Ago.,11,0.0,0.0,2020
Ago.,12,0.0,0.0,2020
Ago.,13,0.0,0.0,2020
Ago.,14,0.0,0.0,2020
Ago.,15,0.0,0.0,2020
Ago.,16,0.0,0.0,2020
Ago.,17,0.0,0.0,2020
Ago.,18,0.0,0.0,2020
Ago.,19,0.0,0.0,2020
Ago.,20,0.0,0.0,2020
Ago.,21,0.0,0.0,2020
Ago.,22,0.06666666666666667,0.4,2020
Ago.,23,0.024999999999999998,0.3,2020
Ago.,24,0.0,0.0,2020
Ago.,25,0.0,0.0,2020
Ago.,26,0.0,0.0,2020
Ago.,27,0.0,0.0,2020
Ago.,28,0.0,0.0,2020
Ago.,29,0.0,0.0,2020
Ago.,30,0.0,0.0,2020
Ago.,31,0.0,0.0,2020
Set.,1,0.0,0.0,2020
Set.,2,0.0,0.0,2020
Set.,3,0.0,0.0,2020
Set.,4,0.0,0.0,2020
Set.,5,0.0,0.0,2020
Set.,6,0.0,0.0,2020
Set.,7,0.0,0.0,2020
Set.,8,0.26666666666666666,1.8,2020
Set.,9,0.0,0.0,2020
Set.,10,0.14166666666666666,1.7,2020
Set.,11,0.09999999999999999,1.2,2020
Set.,12,0.0,0.0,2020
Set.,13,0.0,0.0,2020
Set.,14,0.0,0.0,2020
Set.,15,0.0,0.0,2020
Set.,16,0.0,0.0,2020
Set.,17,0.0,0.0,2020
Set.,18,0.0,0.0,2020
Set.,19,0.3666666666666667,2.4,2020
Set.,20,0.03333333333333333,0.2,2020
Set.,21,0.0,0.0,2020
Set.,22,0.0,0.0,2020
Set.,23,0.0,0.0,2020
Set.,24,0.0,0.0,2020
Set.,25,0.0,0.0,2020
Set.,26,0.16666666666666666,2.0,2020
Set.,27,0.0,0.0,2020
Set.,28,0.0,0.0,2020
Set.,29,0.0,0.0,2020
Set.,30,0.0,0.0,2020
Out.,1,0.0,0.0,2020
Out.,2,0.0,0.0,2020
Out.,3,0.0,0.0,2020
Out.,4,0.0,0.0,2020
Out.,5,0.0,0.0,2020
Out.,6,0.0,0.0,2020
Out.,7,0.0,0.0,2020
Out.,8,0.0,0.0,2020
Out.,9,0.0,0.0,2020
Out.,10,0.0,0.0,2020
Out.,11,0.0,0.0,2020
Out.,12,0.0,0.0,2020
Out.,13,0.0,0.0,2020
Out.,14,0.049999999999999996,0.3,2020
Out.,15,0.16666666666666666,1.1,2020
Out.,16,0.0,0.0,2020
Out.,17,0.0,0.0,2020
Out.,18,0.0,0.0,2020
Out.,19,0.21666666666666667,2.0,2020
Out.,20,0.0,0.0,2020
Out.,21,0.0,0.0,2020
Out.,22,1.3333333333333333,9.0,2020
Out.,23,0.2916666666666667,2.3,2020
Out.,24,0.6333333333333333,4.2,2020
Out.,25,0.0,0.0,2020
Out.,26,0.0,0.0,2020
Out.,27,0.0,0.0,2020
Out.,28,0.0,0.0,2020
Out.,29,0.0,0.0,2020
Out.,30,0.0,0.0,2020
Out.,31,0.31666666666666665,3.8,2020
Nov.,1,0.0,0.0,2020
Nov.,2,0.0,0.0,2020
Nov.,3,0.0,0.0,2020
Nov.,4,0.049999999999999996,0.6,2020
Nov.,5,0.0,0.0,2020
Nov.,6,0.0,0.0,2020
Nov.,7,0.5333333333333333,6.4,2020
Nov.,8,0.0,0.0,2020
Nov.,9,0.008333333333333333,0.1,2020
Nov.,10,0.016666666666666666,0.2,2020
Nov.,11,5.066666666666667,33.2,2020
Nov.,12,0.20833333333333334,1.2,2020
Nov.,13,0.0,0.0,2020
Nov.,14,0.049999999999999996,0.6,2020
Nov.,15,0.0,0.0,2020
Nov.,16,0.0,0.0,2020
Nov.,17,0.0,0.0,2020
Nov.,18,0.0,0.0,2020
Nov.,19,0.075,0.5,2020
Nov.,20,0.3333333333333333,4.0,2020
Nov.,21,0.0,0.0,2020
Nov.,22,0.0,0.0,2020
Nov.,23,0.049999999999999996,0.6,2020
Nov.,24,0.0,0.0,2020
Nov.,25,0.5499999999999999,3.4,2020
Nov.,26,0.03333333333333333,0.4,2020
Nov.,27,0.0,0.0,2020
Nov.,28,0.09999999999999999,1.2,2020
Nov.,29,0.0,0.0,2020
Nov.,30,0.5166666666666667,4.0,2020
Dez.,1,0.0,0.0,2020
Dez.,2,0.0,0.0,2020
Dez.,3,0.0,0.0,2020
Dez.,4,0.049999999999999996,0.6,2020
Dez.,5,0.0,0.0,2020
Dez.,6,0.0,0.0,2020
Dez.,7,0.0,0.0,2020
Dez.,8,0.0,0.0,2020
Dez.,9,0.0,0.0,2020
Dez.,10,0.0,0.0,2020
Dez.,11,0.049999999999999996,0.6,2020
Dez.,12,0.4583333333333333,3.0,2020
Dez.,13,0.0,0.0,2020
Dez.,14,0.0,0.0,2020
Dez.,15,0.7333333333333334,8.8,2020
Dez.,16,0.016666666666666666,0.2,2020
Dez.,17,0.041666666666666664,0.5,2020
Dez.,18,0.19166666666666665,1.6,2020
Dez.,19,0.0,0.0,2020
Dez.,20,0.0,0.0,2020
Dez.,21,0.8333333333333334,6.4,2020
Dez.,22,0.06666666666666667,0.8,2020
Dez.,23,0.0,0.0,2020
Dez.,24,0.0,0.0,2020
Dez.,25,0.0,0.0,2020
Dez.,26,0.75,6.8,2020
Dez.,27,0.11666666666666665,1.4,2020
Dez.,28,0.0,0.0,2020
Dez.,29,0.0,0.0,2020
Dez.,30,0.0,0.0,2020
Dez.,31,0.03333333333333333,0.4,2020
Jan.,1,0.0,0.0,2021
Jan.,2,0.05833333333333333,0.7,2021
Jan.,3,0.0,0.0,2021
Jan.,4,0.8666666666666667,7.6,2021
Jan.,5,3.5666666666666664,18.6,2021
Jan.,6,0.08333333333333333,1.0,2021
Jan.,7,0.0,0.0,2021
Jan.,8,0.0,0.0,2021
Jan.,9,0.0,0.0,2021
Jan.,10,0.0,0.0,2021
Jan.,11,0.0,0.0,2021
Jan.,12,0.024999999999999998,0.3,2021
Jan.,13,0.0,0.0,2021
Jan.,14,0.09166666666666667,1.1,2021
Jan.,15,0.075,0.9,2021
Jan.,16,0.0,0.0,2021
Jan.,17,0.19999999999999998,1.8,2021
Jan.,18,0.35000000000000003,3.2,2021
Jan.,19,0.19999999999999998,2.0,2021
Jan.,20,11.450000000000001,45.0,2021
Jan.,21,1.0416666666666667,8.2,2021
Jan.,22,1.2333333333333332,6.6,2021
Jan.,23,0.049999999999999996,0.6,2021
Jan.,24,0.09166666666666667,1.1,2021
Jan.,25,6.533333333333332,39.0,2021
Jan.,26,3.258333333333333,17.4,2021
Jan.,27,0.3,3.4,2021
Jan.,28,1.2666666666666668,7.8,2021
Jan.,29,0.0,0.0,2021
Jan.,30,6.458333333333333,37.8,2021
Jan.,31,0.325,2.3,2021
Fev.,1,0.2333333333333333,1.8,2021
Fev.,2,0.0,0.0,2021
Fev.,3,0.0,0.0,2021
Fev.,4,0.016666666666666666,0.2,2021
Fev.,5,0.0,0.0,2021
Fev.,6,0.0,0.0,2021
Fev.,7,0.0,0.0,2021
Fev.,8,0.8666666666666667,9.4,2021
Fev.,9,0.1416666666666667,1.1,2021
Fev.,10,0.17500000000000002,1.4,2021
Fev.,11,0.19999999999999998,1.8,2021
Fev.,12,1.9000000000000001,11.8,2021
Fev.,13,1.0416666666666667,12.0,2021
Fev.,14,0.0,0.0,2021
Fev.,15,0.5833333333333334,6.0,2021
Fev.,16,0.7916666666666666,7.4,2021
Fev.,17,1.7000000000000002,9.8,2021
Fev.,18,0.016666666666666666,0.2,2021
Fev.,19,0.0,0.0,2021
Fev.,20,1.5333333333333334,9.0,2021
Fev.,21,7.5,28.0,2021
Fev.,22,0.5499999999999999,4.0,2021
Fev.,23,0.19999999999999998,1.9,2021
